id,tempo,energy_mean,mfcc_1,mfcc_2,yamnet_music_score,yamnet_speech_score,yamnet_wind_score,yamnet_crowd_score,is_music,is_speech,"is_type_""Boat","is_type_""Crumpling","is_type_""Inside","is_type_""Outside",is_type_Animal,is_type_Bell,is_type_Bird,is_type_Child singing,is_type_Chime,is_type_Choir,is_type_Cowbell,is_type_Explosion,is_type_Humming,is_type_Jingle bell,is_type_Lullaby,is_type_Music,is_type_Ocean,is_type_Silence,is_type_Sound effect,is_type_Speech,is_type_Vehicle,is_type_Water,is_type_Whistling,is_type_Wind
7077571361660521733,86.1328125,0.15061131,-150.39789,20.122622,0.7117364406585693,0.0015156770823523,0.0001761295570759,0.0002577138366177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7179688144382512390,129.19921875,0.23426466,-47.5385,68.53738,0.5116268992424011,0.0779007822275161,6.847242184448987e-05,0.0002917045494541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7346110636008475937,112.34714673913044,0.12013528,-198.24483,126.67856,0.5097310543060303,0.0789085775613784,0.0005108579061925,0.0017784041119739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7345543122400726305,64.599609375,0.012172171,-531.4246,210.98053,0.8996016979217529,0.0008664893684908,5.105005129735218e-06,2.461872554704314e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7331415350828911904,99.38401442307692,0.14200975,-132.73885,123.28915,0.8602116703987122,0.0025121183134615,0.0004901468055322,8.549922495149076e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7290955653349133600,117.45383522727272,0.0712522,-244.71144,123.16387,0.0061256196349859,0.9411143660545348,0.0001466479734517,1.365165280731162e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7454985264952266016,95.703125,0.21206634,-62.141693,70.958046,0.8760917782783508,0.0003637534682638,0.0002291811542818,0.0001347582874586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7341290377858567456,112.34714673913044,0.025379661,-248.60585,70.11377,0.4353449642658233,0.0502232536673545,0.0020535180810838,0.0010304164607077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7287986771483282720,92.28515625,0.0012324671,-539.38354,82.75493,0.0017371772555634,0.0030237867031246,0.0052018202841281,3.445047332206741e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7334381637586652448,69.83741554054055,0.06071904,-372.65656,75.91663,0.7151980400085449,0.001172530115582,6.66138221276924e-05,3.444335379754193e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7218493650160897306,78.30255681818181,0.06923678,-349.32602,196.5513,0.9436340928077698,0.0001610269100638,2.0573619622155093e-05,1.117933493333112e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7596993704146046230,107.666015625,0.1626086,-104.830284,130.59583,0.544674813747406,0.0560046024620533,0.0013479237677529,0.0014179502613842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7193034087660031237,47.8515625,0.124102324,-238.09828,183.4631,0.6175887584686279,0.0012147148372605,0.0001005761514534,1.622913077881094e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7407736509996043553,135.99917763157896,0.06574355,-173.74207,70.876884,0.0019175553461536,0.5544131398200989,6.013130587234628e-06,0.0092811379581689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7259047429796908315,135.99917763157896,0.103766896,-184.57996,165.37946,0.7399900555610657,0.0305615868419408,0.0001856493036029,0.0001874174340628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7308758430318071072,69.83741554054055,0.04887358,-237.47948,139.83966,0.8779004216194153,0.0016476318705826,7.515633478760719e-05,0.0001030622879625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7340916267571858721,92.28515625,0.026069997,-258.25708,116.02802,0.3882960379123688,0.0457466579973697,9.317661169916391e-05,0.0174210146069526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7236043111128894747,117.45383522727272,0.08038717,-208.17226,178.83899,0.9708542227745056,0.0001630143669899,2.3783502456353744e-06,2.124161619576625e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7425965869924142369,123.046875,0.06895462,-178.19823,48.29191,0.2689912915229797,0.4475676119327545,3.3077903935918584e-06,0.0001033244479913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7374072615356353825,135.99917763157896,0.20426726,-97.899,120.68871,0.8394016623497009,0.0037540346384048,0.0001332647370873,5.087572935735807e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7231163731080711450,129.19921875,0.14300242,-94.063484,64.447334,0.6421018242835999,0.0113170053809881,0.0042642536573112,0.000342246989021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7104552926231743749,92.28515625,0.14018066,-152.10635,144.53362,0.8728837966918945,0.0003669480793178,2.111222840994742e-07,3.632072184700519e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7569206708090850582,129.19921875,0.08733004,-161.75633,116.575264,0.8808944225311279,0.0007437760941684,6.963546638871776e-06,0.0002886355214286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7265326628274752801,135.99917763157896,0.23097509,-49.064426,104.022026,0.9137094020843506,0.0022210916504263,2.368241621297784e-05,8.096864621620625e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7226734943869750555,123.046875,0.17939834,-88.20593,131.17336,0.8805130124092102,0.0003322449047118,3.4616325137903914e-05,1.3215104445407633e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7215656408069442822,107.666015625,0.09514441,-155.26443,74.86469,0.4872589707374573,0.0116560356691479,6.902490895299707e-06,0.0002599049475975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7374412100833250593,123.046875,0.05524364,-305.99915,174.52618,0.9593639969825744,0.0001007024184218,1.7325476164842255e-06,1.85198928193131e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7289785625367153952,103.359375,0.17175195,-48.616894,89.55554,0.6083574295043945,0.0005197116406634,3.3267566323047504e-05,0.0005156936822459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7235266120414924058,112.34714673913044,0.22533754,-86.59339,136.55502,0.7043190002441406,0.0977584272623062,0.0001317571150138,0.0006244793185032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7343256943923858720,135.99917763157896,0.0518499,-207.82771,165.17259,0.3759280741214752,0.3194288313388824,0.0008146502077579,0.0004954549367539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7282663509505133856,258.3984375,0.12888,-236.72736,180.41043,0.6443670392036438,0.0035682006273418,0.0001848266692832,0.0001121498135034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7236382869650689306,129.19921875,0.047061674,-421.1404,171.58727,0.9674932956695556,9.678833885118364e-05,2.244374400106608e-06,4.708579126599943e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7280108212878200096,89.10290948275862,0.23748013,-42.83718,83.68793,0.8234763741493225,0.0016738364938646,4.545690899249166e-05,0.0001139099695137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7302346370701118752,112.34714673913044,0.21674463,-149.20274,129.49113,0.8862109780311584,0.0011049634777009,0.0002392309834249,5.248532033874653e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7264958192017362208,103.359375,0.31969073,-17.121634,66.28646,0.8845529556274414,0.0023764877114444,0.0001643217838136,0.000363514322089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7172555111879757062,129.19921875,0.12655765,-176.92471,71.5932,0.6714988350868225,0.0066092782653868,5.187935130379628e-06,1.1354402886354364e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7257040734174465307,123.046875,0.1389843,-126.02573,112.44846,0.8271099925041199,0.007555216550827,0.0003219621139578,3.510984970489517e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7256066819247623450,123.046875,0.24485931,-54.794807,91.48147,0.8882466554641724,5.5983273341553286e-05,3.327705826450256e-06,1.6572408867432389e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7429720640111791392,184.5703125,0.05869936,-322.51987,141.75235,0.844507098197937,0.0032178836409002,6.473076609836426e-06,1.560535565658938e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7449430237114404128,117.45383522727272,0.17559585,-125.84963,89.29166,0.91410094499588,0.0002282570203533,1.5914269170025364e-05,1.2593449355335906e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7285256841158790433,92.28515625,0.08050714,-305.862,138.4143,0.597937822341919,0.0523328147828578,0.0001477715704822,3.388982804608532e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7095721528142155014,99.38401442307692,0.28813305,-214.1786,130.37083,0.5084819793701172,0.0006539889145642,2.995653085235972e-05,1.1236649697821122e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7375160946618076449,117.45383522727272,0.07867628,-116.753265,66.838,0.7026066184043884,0.0041498173959553,0.0006035373080521,0.0003137508174404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7353535610641976609,112.34714673913044,0.08655125,-231.14607,188.24258,0.7032507061958313,0.002250223653391,1.5729438018752262e-05,0.0008542704163119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7196711667420384517,117.45383522727272,0.056069117,-231.35968,110.705956,0.0452463515102863,0.0389096587896347,0.0021356563083827,0.0001436430320609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7434931188642352417,92.28515625,0.09621518,-140.72433,75.87672,0.5504364371299744,0.1762453466653823,0.0002711747074499,0.0002624029293656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7603273994216738070,123.046875,0.16924185,-177.14569,76.433815,0.9565457701683044,0.00035983993439,0.0004295389808248,3.955447391490452e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7360309213765045536,123.046875,0.07081721,-320.9423,118.33342,0.8970133662223816,0.0153599102050066,0.0003856860857922,6.958482117624953e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7458325240628661537,129.19921875,0.2237393,-142.81274,102.33686,0.9753020405769348,0.0005079190596006,0.0002843052789103,3.250769077567384e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7305093445926915361,135.99917763157896,0.052280866,-253.0805,164.92621,0.7287694215774536,0.046745665371418,3.1371313525596634e-05,0.0001605053548701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7271545826923531552,172.265625,0.149721,-219.92262,131.24397,0.9204562902450562,0.0004887157701887,3.744287459994666e-05,5.353746018954553e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7441626192760884513,92.28515625,0.16496432,-125.1387,79.937454,0.9668847322463988,0.0003169563133269,4.98386325489264e-05,5.487288945005275e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7436044441170857249,99.38401442307692,0.23568214,-235.38623,106.85756,0.9675195813179016,0.0002146462502423,5.86600117458147e-06,1.0692235264286865e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7294901504752782625,129.19921875,0.12871858,-193.13943,135.57195,0.8646454811096191,0.0028651582542806,0.0002709958353079,8.292058191727847e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7381115594076146977,123.046875,0.16616979,-95.180046,63.21388,0.8919835686683655,0.0003635105676949,9.778387720871253e-06,2.188522194046527e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7563724139240885526,86.1328125,0.24878554,-21.769428,93.455734,0.0800410434603691,0.0068555488251149,0.0017656951677054,0.0011513102799654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7113851055355596038,161.4990234375,0.14000903,-80.51769,104.40704,0.8986932039260864,0.0012721209786832,2.5946701498469338e-06,2.419952943455428e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7241209133540609307,123.046875,0.08432493,-152.88014,49.23158,0.8158926963806152,0.0005672833067364,4.014622845716076e-06,8.168753993231803e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7452387800818666785,161.4990234375,0.06501346,-360.95682,76.829475,0.7071557641029358,0.000369425775716,4.635860193502595e-07,6.468222636613064e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7352233957276044577,123.046875,0.09678191,-141.43646,47.177055,0.9305770993232728,0.000200308379135,2.9430104405037127e-05,2.040874278463889e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7254561581449612571,112.34714673913044,0.24467923,-99.015884,82.50565,0.7267695069313049,0.0035867968108505,0.0004941511433571,0.0005284379585646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7583720650200730902,89.10290948275862,0.1227621,-91.42734,93.5009,0.8750441670417786,8.805399556877092e-05,3.6986105556025e-07,2.0955260424671e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7233784589523717402,135.99917763157896,0.2165208,-211.4661,185.48906,0.875533401966095,0.000355477706762,6.129342364147305e-05,1.3880909136787524e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7184844462525287685,103.359375,0.097315066,-204.23386,100.06169,0.6868278384208679,0.0150201860815286,0.0007773553952574,0.0001433547149645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7269759073967525153,117.45383522727272,0.08867766,-152.38495,101.36137,0.9809286594390868,0.0003132412384729,4.108977009309456e-05,3.3912780054379255e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7293822418068442400,64.599609375,0.11282649,-165.20457,150.1547,0.7273962497711182,0.0006038872525095,3.3154565244331025e-06,4.558435102808289e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7233472157588753691,135.99917763157896,0.10468333,-181.88622,160.96425,0.7876937389373779,0.0213857758790254,0.0001134257036028,0.0002600594889372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7311663059695570208,129.19921875,0.012633654,-376.97052,94.25747,0.477271020412445,0.0290107931941747,5.700460678781383e-05,2.1915768229519017e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7234782434531839258,117.45383522727272,0.07752498,-235.95139,137.98671,0.9733431935310364,0.0001999648375203,1.3155164197087288e-05,2.496409615559969e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7213053350290459910,172.265625,0.21920845,-138.42534,114.49877,0.6406765580177307,0.0113350572064518,0.000284512527287,0.0003452510864008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7255302948413099290,161.4990234375,0.22626296,-83.89569,111.5462,0.9569778442382812,0.0008294922881759,4.958143108524382e-06,0.000192548832274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7203810617180933382,99.38401442307692,0.13709584,-165.75269,90.56232,0.7556512951850891,0.0574119426310062,1.751768468238879e-05,2.365647742408328e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7304665669872782625,161.4990234375,0.051560357,-202.76476,123.82185,0.8692508935928345,0.0004661153361666,1.487442568759434e-05,6.763238343410194e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7211932492914298118,135.99917763157896,0.34918362,-41.057114,104.47168,0.984982132911682,0.0002350851282244,1.491243347118143e-05,3.230991933378391e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7473095088948759830,123.046875,0.17934826,-208.80617,159.13763,0.8291620016098022,0.0013320789439603,0.0019651830662041,0.0002118847332894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7386194546062839073,64.599609375,0.10454808,-299.13855,81.450134,0.5280396342277527,0.0034867420326918,0.0008939938852563,0.0004344827029854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7294149539781463328,151.99908088235293,0.110429704,-193.16417,88.66788,0.6641178131103516,0.0160571243613958,2.284157017129473e-05,1.4914560324541526e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7324696131143847201,143.5546875,0.07514008,-210.11974,81.935295,0.7906277775764465,0.0726728662848472,0.000128520099679,4.311802695156075e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7388867149407849760,92.28515625,0.075163886,-253.03052,111.05659,0.8713858127593994,0.0004819325986318,7.986895980138797e-06,1.0124249456566758e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7604808799404264726,80.74951171875,0.044918302,-311.10342,122.65315,0.6562583446502686,0.2340110093355178,7.52591440686956e-05,3.58261531800963e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7577768828214512918,143.5546875,0.13190006,-218.78929,128.75507,0.0017154075903818,0.959900200366974,7.381986506516114e-05,5.9578600485110655e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7191848035784117510,161.4990234375,0.066497445,-249.83002,91.60325,0.0029098915401846,0.6412091255187988,4.014986552647315e-05,0.058529008179903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7245239505911893274,107.666015625,0.07006323,-304.88547,158.97185,0.5670648813247681,0.0014147835317999,0.0002267423114972,7.65712684369646e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7366603470272515361,151.99908088235293,0.10202938,-157.20926,62.132927,0.9370720982551576,0.0018945025512948,8.343401532329153e-06,0.0001795896678231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7130612533437762821,151.99908088235293,0.21301842,-62.493244,104.21337,0.8408306241035461,0.0018428659532219,5.133223021402955e-05,9.701275121187793e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7223080468101483781,107.666015625,0.28523842,-152.11292,113.66376,0.930136501789093,0.0005475739017128,9.699788279249333e-06,5.3309624490793794e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7444595106025442593,161.4990234375,0.15480109,-43.58127,75.001854,0.8898809552192688,0.0008115908713079,0.0001740562875056,7.305218605324626e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7319513643534568736,129.19921875,0.03362421,-454.1337,160.53711,0.6690763831138611,0.0050700269639492,0.0001365166972391,4.402768536238e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7252685251112176922,99.38401442307692,0.17980514,-92.91642,100.2065,0.7892450094223022,0.0030876600649207,6.422289152396843e-05,0.0015998252201825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7274647533002034465,117.45383522727272,0.15712188,-48.781654,66.85433,0.7737297415733337,0.0030155146960169,0.0002969340712297,0.0003420673601794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7289368885390806304,117.45383522727272,0.08052172,-245.83194,153.15913,0.8685135841369629,0.0021030192729085,0.0013017273740842,0.0001055880566127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7219686321739123974,123.046875,0.23741175,-70.77499,100.50976,0.7878906726837158,0.0053577520884573,0.0003640103968791,9.03186810319312e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7350954462992682272,161.4990234375,0.021093585,-304.52264,68.50161,0.7539781928062439,0.0046333917416632,2.664410749275703e-05,0.0006257758359424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7127182082568113413,117.45383522727272,0.11688873,-172.00249,130.11234,0.7572373747825623,0.0144209749996662,1.1049127351725474e-05,7.000856567174196e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7301229129314159904,151.99908088235293,0.20687105,-249.42743,102.35799,0.9376791715621948,0.0001707812480162,7.496497801184887e-06,6.4408181970065925e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7198831282984324358,92.28515625,0.25156876,-52.92996,117.69954,0.8400886058807373,0.0001558402145747,2.861668872355949e-05,2.650716487551108e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7338052242651598112,117.45383522727272,0.08784179,-195.26976,88.691284,0.910633385181427,0.0003807226312346,3.2497973734280095e-05,8.27036546979798e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7566297785914412310,184.5703125,0.07457284,-245.40901,87.43653,0.4792611300945282,0.4305516183376312,6.903499888721853e-05,8.23652881081216e-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7100934148864494854,83.35433467741936,0.23921244,-39.836082,81.08642,0.9370455741882324,4.4267151679378e-05,1.58475347689091e-06,1.5804816939635202e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7262001980095106337,103.359375,0.16565071,-147.38487,121.03428,0.9215824007987976,0.147607609629631,0.0001195834192913,1.5028796042315662e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7248301740670323995,103.359375,0.09734326,-222.13199,111.286865,0.9478235244750975,0.0001603516866452,6.009055141475983e-06,3.313376737423823e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7469703437299551510,83.35433467741936,0.14818387,-177.91338,130.39467,0.8844013810157776,0.0008062231936492,0.0001037729452946,0.0001532830210635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7457582868370296096,135.99917763157896,0.23925114,-9.9913645,87.13679,0.9435237050056458,0.00038500703522,0.0001743599568726,0.0001464946108171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7354009165796216097,95.703125,0.21158111,-63.648342,70.47288,0.8824054598808289,0.0003386611933819,0.0003728462033905,0.0001217881726915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7290457107726339360,92.28515625,0.09707948,-139.03142,74.378334,0.60242760181427,0.1732718497514724,0.0001631174964131,0.0003534538845997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7303174310259166497,117.45383522727272,0.043805853,-223.34247,115.72122,0.7068207859992981,0.014774058945477,0.000100300021586,0.000274586782325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7371791896622173473,103.359375,0.076390825,-310.6017,197.3273,0.928656816482544,0.0006614191806875,8.323527436004952e-05,2.9114244171069004e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7250141865645788443,123.046875,0.11234531,-93.95729,69.42066,0.7309818267822266,0.0001892265427159,2.1812715544911049e-07,1.5235941646096762e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7140150980246719750,172.265625,0.112123735,-171.30286,123.67693,0.906022012233734,0.0865542516112327,1.3958701856608968e-05,5.507988134922925e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7068640088774741254,83.35433467741936,0.14585723,-227.74593,58.003403,0.1384108960628509,0.041602186858654,0.0002548810152802,0.0008396558696404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7070162555695615237,129.19921875,0.14998841,-74.17935,86.749214,0.8930400609970093,0.0013817041181027,1.273442103411071e-05,0.0004102981765754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7431962598909791521,95.703125,0.2745607,-93.48063,130.93268,0.8832179307937622,0.0013279580743983,0.0003928630030713,4.2772509914357215e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
